2220.83 2163.95 2.49734
1144.56 300.645 2.88676
473.757 1508.54 3.0032
1551.72 1576.96 3.01414
1819.92 631.052 2.62425
512.524 723.65 3.18459
283.83 229.968 3.1307
1101.12 1023.92 3.14381
